"id","timestamp","team_id","gacha_currency_delta","type","banner_slug","puzzle_slug","quest_slug","event_number","submitted_answer","guess_status","client_id","data","internal_data"
36178,"2026-01-18 14:14:54.122423-05",501,0,"quest_guess","characters",NULL,"characters-quest-G",NULL,"TACT","incorrect",NULL,NULL,NULL
36179,"2026-01-18 14:14:54.63764-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,73,NULL,NULL,NULL,"{""clue_id"": ""cells-11""}",NULL
36180,"2026-01-18 14:15:00.141256-05",596,800,"quest_guess","art",NULL,"art-quest-H",NULL,"YELLOW","correct",NULL,NULL,NULL
36181,"2026-01-18 14:15:01.253295-05",956,800,"quest_guess","charts",NULL,"charts-quest-I",NULL,"FELONY","correct",NULL,NULL,NULL
36182,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,62,NULL,NULL,NULL,"{""clue_id"": ""characters-54""}",NULL
36183,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,63,NULL,NULL,NULL,"{""clue_id"": ""characters-9""}",NULL
36184,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,64,NULL,NULL,NULL,"{""clue_id"": ""characters-30""}",NULL
36185,"2026-01-18 14:15:04.835382-05",10,-100,"shell_pulled","characters","goku",NULL,65,NULL,NULL,NULL,"{}",NULL
36186,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,66,NULL,NULL,NULL,"{""clue_id"": ""characters-3""}",NULL
36187,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","goku",NULL,67,NULL,NULL,NULL,"{""clue_id"": ""characters-18""}",NULL
36188,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,68,NULL,NULL,NULL,"{""clue_id"": ""characters-4""}",NULL
36189,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,69,NULL,NULL,NULL,"{""clue_id"": ""characters-34""}",NULL
36190,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","goku",NULL,70,NULL,NULL,NULL,"{""clue_id"": ""characters-44""}",NULL
36191,"2026-01-18 14:15:04.835382-05",10,-100,"clue_pulled","characters","hear_me_out",NULL,71,NULL,NULL,NULL,"{""clue_id"": ""characters-6""}",NULL
36192,"2026-01-18 14:15:06.710432-05",10,800,"quest_guess","characters",NULL,"characters-quest-E",NULL,"BASS","correct",NULL,NULL,NULL
36193,"2026-01-18 14:15:12.565246-05",501,800,"quest_guess","characters",NULL,"characters-quest-B",NULL,"ACE","correct",NULL,NULL,NULL
36194,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","building_blocks",NULL,74,NULL,NULL,NULL,"{""clue_id"": ""cells-41""}",NULL
36195,"2026-01-18 14:15:17.372185-05",8,-100,"shell_pulled","cells","building_blocks",NULL,75,NULL,NULL,NULL,"{}",NULL
36196,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","building_blocks",NULL,76,NULL,NULL,NULL,"{""clue_id"": ""cells-37""}",NULL
36197,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","building_blocks",NULL,77,NULL,NULL,NULL,"{""clue_id"": ""cells-37""}",NULL
36198,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","building_blocks",NULL,78,NULL,NULL,NULL,"{""clue_id"": ""cells-41""}",NULL
36199,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,79,NULL,NULL,NULL,"{""clue_id"": ""cells-17""}",NULL
36200,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","building_blocks",NULL,80,NULL,NULL,NULL,"{""clue_id"": ""cells-43""}",NULL
36201,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,81,NULL,NULL,NULL,"{""clue_id"": ""cells-25""}",NULL
36202,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,82,NULL,NULL,NULL,"{""clue_id"": ""cells-18""}",NULL
36203,"2026-01-18 14:15:17.372185-05",8,-100,"clue_pulled","cells","building_blocks",NULL,83,NULL,NULL,NULL,"{""clue_id"": ""cells-52""}",NULL
36204,"2026-01-18 14:15:18.322263-05",795,800,"quest_guess","words",NULL,"words-quest-D",NULL,"kernel","correct",NULL,NULL,NULL
36205,"2026-01-18 14:15:23.294574-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,84,NULL,NULL,NULL,"{""clue_id"": ""cells-26""}",NULL
36206,"2026-01-18 14:15:24.107076-05",364,0,"quest_guess","art",NULL,"art-quest-E",NULL,"SAG","incorrect",NULL,NULL,NULL
36207,"2026-01-18 14:15:24.717215-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,85,NULL,NULL,NULL,"{""clue_id"": ""cells-1""}",NULL
36208,"2026-01-18 14:15:26.019673-05",8,-100,"clue_pulled","cells","building_blocks",NULL,86,NULL,NULL,NULL,"{""clue_id"": ""cells-45""}",NULL
36209,"2026-01-18 14:15:27.385359-05",8,-100,"clue_pulled","cells","building_blocks",NULL,87,NULL,NULL,NULL,"{""clue_id"": ""cells-38""}",NULL
36210,"2026-01-18 14:15:28.5127-05",8,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,88,NULL,NULL,NULL,"{""clue_id"": ""cells-1""}",NULL
36211,"2026-01-18 14:15:36.638373-05",596,0,"quest_guess","words",NULL,"words-quest-H",NULL,"deviate","incorrect",NULL,NULL,NULL
36212,"2026-01-18 14:15:37.981864-05",8,0,"quest_guess","words",NULL,"words-quest-N",NULL,"leaf","incorrect",NULL,NULL,NULL
36213,"2026-01-18 14:15:41.273443-05",596,0,"quest_guess","words",NULL,"words-quest-G",NULL,"versailles","incorrect",NULL,NULL,NULL
36214,"2026-01-18 14:15:41.472898-05",501,0,"quest_guess","words",NULL,"words-quest-A",NULL,"corp","incorrect",NULL,NULL,NULL
36215,"2026-01-18 14:15:46.182654-05",501,0,"quest_guess","characters",NULL,"characters-quest-C",NULL,"god","incorrect",NULL,NULL,NULL
36216,"2026-01-18 14:15:46.972679-05",595,0,"quest_guess","words",NULL,"words-quest-F",NULL,"perch","incorrect",NULL,NULL,NULL
36217,"2026-01-18 14:15:48.106703-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"L","incorrect",NULL,NULL,NULL
36218,"2026-01-18 14:15:53.057252-05",596,0,"quest_guess","art",NULL,"art-quest-F",NULL,"tomb","incorrect",NULL,NULL,NULL
36219,"2026-01-18 14:15:53.472056-05",956,0,"quest_guess","charts",NULL,"charts-quest-J",NULL,"instagram","incorrect",NULL,NULL,NULL
36220,"2026-01-18 14:15:58.667562-05",265,0,"quest_guess","charts",NULL,"charts-quest-J",NULL,"movies","incorrect",NULL,NULL,NULL
36221,"2026-01-18 14:16:00.410707-05",364,800,"quest_guess","cells",NULL,"cells-quest-A",NULL,"1312433244411333","correct",NULL,NULL,NULL
36222,"2026-01-18 14:16:01.662486-05",501,0,"quest_guess","characters",NULL,"characters-quest-E",NULL,"BASE","incorrect",NULL,NULL,NULL
36223,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","charfactor",NULL,14,NULL,NULL,NULL,"{""clue_id"": ""words-25""}",NULL
36224,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","charfactor",NULL,15,NULL,NULL,NULL,"{""clue_id"": ""words-26""}",NULL
36225,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","charfactor",NULL,16,NULL,NULL,NULL,"{""clue_id"": ""words-30""}",NULL
36226,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","charfactor",NULL,17,NULL,NULL,NULL,"{""clue_id"": ""words-31""}",NULL
36227,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","charfactor",NULL,18,NULL,NULL,NULL,"{""clue_id"": ""words-32""}",NULL
36228,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","as_the_fly_crows",NULL,19,NULL,NULL,NULL,"{""clue_id"": ""words-8""}",NULL
36229,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","charfactor",NULL,20,NULL,NULL,NULL,"{""clue_id"": ""words-28""}",NULL
36230,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","as_the_fly_crows",NULL,21,NULL,NULL,NULL,"{""clue_id"": ""words-13""}",NULL
36231,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","as_the_fly_crows",NULL,22,NULL,NULL,NULL,"{""clue_id"": ""words-10""}",NULL
36232,"2026-01-18 14:16:02.275592-05",795,-100,"clue_pulled","words","as_the_fly_crows",NULL,23,NULL,NULL,NULL,"{""clue_id"": ""words-3""}",NULL
36233,"2026-01-18 14:16:03.076742-05",795,0,"quest_guess","words",NULL,"words-quest-E",NULL,"nuclei","incorrect",NULL,NULL,NULL
36234,"2026-01-18 14:16:08.79514-05",364,0,"quest_guess","art",NULL,"art-quest-E",NULL,"MTV","incorrect",NULL,NULL,NULL
36235,"2026-01-18 14:16:09.697167-05",795,-100,"clue_pulled","words","charfactor",NULL,24,NULL,NULL,NULL,"{""clue_id"": ""words-33""}",NULL
36236,"2026-01-18 14:16:14.522932-05",795,-100,"clue_pulled","words","charfactor",NULL,25,NULL,NULL,NULL,"{""clue_id"": ""words-34""}",NULL
36237,"2026-01-18 14:16:18.868379-05",795,-100,"clue_pulled","words","charfactor",NULL,26,NULL,NULL,NULL,"{""clue_id"": ""words-35""}",NULL
36238,"2026-01-18 14:16:21.297291-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"Kurumi Ebisu","incorrect",NULL,NULL,NULL
36239,"2026-01-18 14:16:21.451108-05",14,800,"quest_guess","charts",NULL,"charts-quest-E",NULL,"NVIDIA","correct",NULL,NULL,NULL
36240,"2026-01-18 14:16:25.7746-05",595,0,"quest_guess","words",NULL,"words-quest-F",NULL,"helm","incorrect",NULL,NULL,NULL
36241,"2026-01-18 14:16:26.771108-05",364,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,1,NULL,NULL,NULL,"{""clue_id"": ""cells-1""}",NULL
36242,"2026-01-18 14:16:30.209695-05",956,-100,"clue_pulled","charts","plots",NULL,32,NULL,NULL,NULL,"{""clue_id"": ""charts-36""}",NULL
36243,"2026-01-18 14:16:34.205338-05",364,0,"quest_guess","words",NULL,"words-quest-C",NULL,"no pain","incorrect",NULL,NULL,NULL
36244,"2026-01-18 14:16:37.840512-05",364,0,"quest_guess","art",NULL,"art-quest-M",NULL,"jesus","incorrect",NULL,NULL,NULL
36245,"2026-01-18 14:16:37.922196-05",10,0,"quest_guess","cells",NULL,"cells-quest-E",NULL,"011221122332322334434534","incorrect",NULL,NULL,NULL
36246,"2026-01-18 14:16:39.293048-05",364,-100,"clue_pulled","cells","building_blocks",NULL,2,NULL,NULL,NULL,"{""clue_id"": ""cells-34""}",NULL
36248,"2026-01-18 14:16:42.447776-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-0",NULL,"puzzlehunt",NULL,"364:Pb24T9yxv5rQ84gz",NULL,NULL
36249,"2026-01-18 14:16:42.730651-05",8,0,"quest_guess","words",NULL,"words-quest-N",NULL,"alef","incorrect",NULL,NULL,NULL
36250,"2026-01-18 14:16:47.955101-05",10,0,"quest_guess","characters",NULL,"characters-quest-F",NULL,"chord","incorrect",NULL,NULL,NULL
36251,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","meme_scenes",NULL,113,NULL,NULL,NULL,"{""clue_id"": ""art-52""}",NULL
36252,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","common_scenes",NULL,114,NULL,NULL,NULL,"{""clue_id"": ""art-35""}",NULL
36253,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","common_scenes",NULL,115,NULL,NULL,NULL,"{""clue_id"": ""art-15""}",NULL
36254,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","meme_scenes",NULL,116,NULL,NULL,NULL,"{""clue_id"": ""art-54""}",NULL
36255,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","meme_scenes",NULL,117,NULL,NULL,NULL,"{""clue_id"": ""art-49""}",NULL
36256,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","common_scenes",NULL,118,NULL,NULL,NULL,"{""clue_id"": ""art-34""}",NULL
36257,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","meme_scenes",NULL,119,NULL,NULL,NULL,"{""clue_id"": ""art-60""}",NULL
36258,"2026-01-18 14:16:48.956594-05",500,-100,"shell_pulled","art","meme_scenes",NULL,120,NULL,NULL,NULL,"{}",NULL
36259,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","common_scenes",NULL,121,NULL,NULL,NULL,"{""clue_id"": ""art-34""}",NULL
36260,"2026-01-18 14:16:48.956594-05",500,-100,"clue_pulled","art","common_scenes",NULL,122,NULL,NULL,NULL,"{""clue_id"": ""art-5""}",NULL
36261,"2026-01-18 14:16:50.632802-05",364,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,3,NULL,NULL,NULL,"{""clue_id"": ""cells-2""}",NULL
36262,"2026-01-18 14:16:55.888695-05",364,-100,"clue_pulled","words","as_the_fly_crows",NULL,11,NULL,NULL,NULL,"{""clue_id"": ""words-3""}",NULL
36263,"2026-01-18 14:16:56.676704-05",364,-100,"clue_pulled","cells","building_blocks",NULL,4,NULL,NULL,NULL,"{""clue_id"": ""cells-35""}",NULL
36264,"2026-01-18 14:16:56.965329-05",596,0,"quest_guess","words",NULL,"words-quest-K",NULL,"upgrade","incorrect",NULL,NULL,NULL
36265,"2026-01-18 14:16:57.303298-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"Suletta Mercury","incorrect",NULL,NULL,NULL
36266,"2026-01-18 14:16:58.588778-05",364,-100,"clue_pulled","words","as_the_fly_crows",NULL,12,NULL,NULL,NULL,"{""clue_id"": ""words-14""}",NULL
36267,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,30,NULL,NULL,NULL,"{""clue_id"": ""charts-57""}",NULL
36268,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","graphs",NULL,31,NULL,NULL,NULL,"{""clue_id"": ""charts-8""}",NULL
36269,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,32,NULL,NULL,NULL,"{""clue_id"": ""charts-36""}",NULL
36270,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,33,NULL,NULL,NULL,"{""clue_id"": ""charts-48""}",NULL
36271,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,34,NULL,NULL,NULL,"{""clue_id"": ""charts-31""}",NULL
36272,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","graphs",NULL,35,NULL,NULL,NULL,"{""clue_id"": ""charts-12""}",NULL
36273,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,36,NULL,NULL,NULL,"{""clue_id"": ""charts-61""}",NULL
36274,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,37,NULL,NULL,NULL,"{""clue_id"": ""charts-61""}",NULL
36275,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","graphs",NULL,38,NULL,NULL,NULL,"{""clue_id"": ""charts-2""}",NULL
36276,"2026-01-18 14:16:59.547778-05",22,-100,"clue_pulled","charts","plots",NULL,39,NULL,NULL,NULL,"{""clue_id"": ""charts-35""}",NULL
36277,"2026-01-18 14:17:02.109266-05",956,-100,"clue_pulled","charts","plots",NULL,33,NULL,NULL,NULL,"{""clue_id"": ""charts-48""}",NULL
36278,"2026-01-18 14:17:02.541224-05",596,0,"quest_guess","art",NULL,"art-quest-G",NULL,"maracas","incorrect",NULL,NULL,NULL
36279,"2026-01-18 14:17:03.299357-05",364,-100,"clue_pulled","words","as_the_fly_crows",NULL,13,NULL,NULL,NULL,"{""clue_id"": ""words-4""}",NULL
36280,"2026-01-18 14:17:06.195371-05",364,-100,"clue_pulled","words","charfactor",NULL,14,NULL,NULL,NULL,"{""clue_id"": ""words-25""}",NULL
36281,"2026-01-18 14:17:06.504448-05",8,0,"quest_guess","words",NULL,"words-quest-O",NULL,"coped","incorrect",NULL,NULL,NULL
36282,"2026-01-18 14:17:07.208749-05",795,0,"quest_guess","cells",NULL,"cells-quest-A",NULL,"1333433344414444","incorrect",NULL,NULL,NULL
36283,"2026-01-18 14:17:25.809806-05",956,-100,"clue_pulled","charts","plots",NULL,34,NULL,NULL,NULL,"{""clue_id"": ""charts-31""}",NULL
36284,"2026-01-18 14:17:28.548703-05",596,0,"quest_guess","art",NULL,"art-quest-M",NULL,"God","incorrect",NULL,NULL,NULL
36285,"2026-01-18 14:17:33.094494-05",596,0,"quest_guess","words",NULL,"words-quest-J",NULL,"trekked","incorrect",NULL,NULL,NULL
36286,"2026-01-18 14:17:33.877553-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"Makima","incorrect",NULL,NULL,NULL
36287,"2026-01-18 14:17:35.23827-05",265,0,"quest_guess","charts",NULL,"charts-quest-J",NULL,"screenplays","incorrect",NULL,NULL,NULL
36288,"2026-01-18 14:17:42.839267-05",795,0,"quest_guess","cells",NULL,"cells-quest-A",NULL,"1333433344412222","incorrect",NULL,NULL,NULL
36290,"2026-01-18 14:17:46.151885-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:RcyGK26ejk2mFc6o",NULL,NULL
36291,"2026-01-18 14:17:48.233494-05",956,0,"quest_guess","charts",NULL,"charts-quest-E",NULL,"us-east-1","incorrect",NULL,NULL,NULL
36292,"2026-01-18 14:17:52.360679-05",956,-100,"clue_pulled","charts","graphs",NULL,35,NULL,NULL,NULL,"{""clue_id"": ""charts-12""}",NULL
36294,"2026-01-18 14:17:52.993445-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:rdhedYbQuDSaDpjA",NULL,NULL
36296,"2026-01-18 14:17:56.219149-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:n3iAJPJi9TWRPFow",NULL,NULL
36298,"2026-01-18 14:18:04.266706-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:vhmYktEShG3Ers35",NULL,NULL
36299,"2026-01-18 14:18:05.712891-05",596,800,"quest_guess","words",NULL,"words-quest-J",NULL,"dragged","correct",NULL,NULL,NULL
36301,"2026-01-18 14:18:11.975221-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:WiAmraKvwmjGJ5aF",NULL,NULL
36303,"2026-01-18 14:18:13.62223-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:gxJgxxyJpaaQ8RxR",NULL,NULL
36304,"2026-01-18 14:18:22.315968-05",501,0,"quest_guess","charts",NULL,"charts-quest-A",NULL,"hello world","incorrect",NULL,NULL,NULL
36306,"2026-01-18 14:18:23.872857-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-3",NULL,"Wordle",NULL,"364:RcyGK26ejk2mFc6o",NULL,NULL
36307,"2026-01-18 14:18:26.396329-05",956,0,"quest_guess","charts",NULL,"charts-quest-F",NULL,"chinese","incorrect",NULL,NULL,NULL
36309,"2026-01-18 14:18:27.719467-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-0",NULL,"puzzle hunt",NULL,"364:q3gkZ2rzAFBH7WBy",NULL,NULL
36311,"2026-01-18 14:18:35.133707-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-1",NULL,"meta puzzle",NULL,"364:q3gkZ2rzAFBH7WBy",NULL,NULL
36312,"2026-01-18 14:18:35.459113-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"Mei Yoneme","incorrect",NULL,NULL,NULL
36314,"2026-01-18 14:18:45.150214-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:q3gkZ2rzAFBH7WBy",NULL,NULL
36316,"2026-01-18 14:18:47.657309-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:HpxuFeFa2vHS4rsT",NULL,NULL
36317,"2026-01-18 14:18:50.90273-05",364,0,"quest_guess","cells",NULL,"cells-quest-B",NULL,"4321321013214132","incorrect",NULL,NULL,NULL
36319,"2026-01-18 14:18:55.575731-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-3",NULL,"Wordle",NULL,"364:vhmYktEShG3Ers35",NULL,NULL
36321,"2026-01-18 14:18:57.302173-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-3",NULL,"Crossword",NULL,"364:HpxuFeFa2vHS4rsT",NULL,NULL
36323,"2026-01-18 14:19:04.44583-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-4",NULL,"soft",NULL,"364:HpxuFeFa2vHS4rsT",NULL,NULL
36324,"2026-01-18 14:19:06.556215-05",10,0,"quest_guess","characters",NULL,"characters-quest-F",NULL,"cored","incorrect",NULL,NULL,NULL
36326,"2026-01-18 14:19:06.764547-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-3",NULL,"Pips",NULL,"364:n3iAJPJi9TWRPFow",NULL,NULL
36327,"2026-01-18 14:19:07.791475-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"Kiyotaka Ayanokoji","incorrect",NULL,NULL,NULL
36328,"2026-01-18 14:19:08.395242-05",14,0,"quest_guess","cells",NULL,"cells-quest-C",NULL,"011221232332323434434534","incorrect",NULL,NULL,NULL
36329,"2026-01-18 14:19:08.530806-05",364,0,"quest_guess","art",NULL,"art-quest-L",NULL,"bts","incorrect",NULL,NULL,NULL
36331,"2026-01-18 14:19:09.21562-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:kTbRSXHFY2NL9tyc",NULL,NULL
36332,"2026-01-18 14:19:09.744553-05",795,0,"quest_guess","art",NULL,"art-quest-E",NULL,"AAA","incorrect",NULL,NULL,NULL
36334,"2026-01-18 14:19:12.165971-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-1",NULL,"metapuzzle",NULL,"364:HpxuFeFa2vHS4rsT",NULL,NULL
36336,"2026-01-18 14:19:18.083086-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-0",NULL,"puzzle hunt",NULL,"364:vhmYktEShG3Ers35",NULL,NULL
36338,"2026-01-18 14:19:20.084401-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-0",NULL,"puzzle hunt",NULL,"364:HpxuFeFa2vHS4rsT",NULL,NULL
36339,"2026-01-18 14:19:23.278769-05",596,800,"quest_guess","cells",NULL,"cells-quest-A",NULL,"1312433244411333","correct",NULL,NULL,NULL
36341,"2026-01-18 14:19:28.573607-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-1",NULL,"meta puzzle",NULL,"364:vhmYktEShG3Ers35",NULL,NULL
36342,"2026-01-18 14:19:34.252433-05",8,0,"quest_guess","words",NULL,"words-quest-M",NULL,"fill","incorrect",NULL,NULL,NULL
36343,"2026-01-18 14:19:42.517477-05",14,-100,"clue_pulled","charts","plots",NULL,70,NULL,NULL,NULL,"{""clue_id"": ""charts-33""}",NULL
36345,"2026-01-18 14:19:46.790535-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-0",NULL,"puzzle hunt",NULL,"364:vwjMx8HrYPH8BTwT",NULL,NULL
36346,"2026-01-18 14:19:47.448471-05",22,800,"quest_guess","cells",NULL,"cells-quest-L",NULL,"23211221","correct",NULL,NULL,NULL
36347,"2026-01-18 14:19:49.13419-05",8,0,"quest_guess","art",NULL,"art-quest-L",NULL,"*NYSYNC","incorrect",NULL,NULL,NULL
36348,"2026-01-18 14:19:50.190595-05",596,800,"quest_guess","art",NULL,"art-quest-F",NULL,"BATH","correct",NULL,NULL,NULL
36350,"2026-01-18 14:19:57.786919-05",364,0,"hourly_submission","hourlies",NULL,"hourlies-2",NULL,"Simmons",NULL,"364:EPbwZuyEEbbSadyR",NULL,NULL
36351,"2026-01-18 14:19:59.295631-05",14,-100,"clue_pulled","charts","graphs",NULL,71,NULL,NULL,NULL,"{""clue_id"": ""charts-13""}",NULL
36352,"2026-01-18 14:20:00.108748-05",595,0,"quest_guess","characters",NULL,"characters-quest-H",NULL,"Note","incorrect",NULL,NULL,NULL
36353,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","goku",NULL,133,NULL,NULL,NULL,"{""clue_id"": ""characters-68""}",NULL
36354,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","goku",NULL,134,NULL,NULL,NULL,"{""clue_id"": ""characters-15""}",NULL
36355,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","hear_me_out",NULL,135,NULL,NULL,NULL,"{""clue_id"": ""characters-34""}",NULL
36356,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","goku",NULL,136,NULL,NULL,NULL,"{""clue_id"": ""characters-18""}",NULL
36357,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","hear_me_out",NULL,137,NULL,NULL,NULL,"{""clue_id"": ""characters-16""}",NULL
36358,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","hear_me_out",NULL,138,NULL,NULL,NULL,"{""clue_id"": ""characters-35""}",NULL
36359,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","goku",NULL,139,NULL,NULL,NULL,"{""clue_id"": ""characters-42""}",NULL
36360,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","goku",NULL,140,NULL,NULL,NULL,"{""clue_id"": ""characters-53""}",NULL
36361,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","goku",NULL,141,NULL,NULL,NULL,"{""clue_id"": ""characters-18""}",NULL
36362,"2026-01-18 14:20:09.877234-05",265,-100,"clue_pulled","characters","hear_me_out",NULL,142,NULL,NULL,NULL,"{""clue_id"": ""characters-41""}",NULL
36363,"2026-01-18 14:20:17.513861-05",8,0,"quest_guess","words",NULL,"words-quest-M",NULL,"broil","incorrect",NULL,NULL,NULL
36364,"2026-01-18 14:20:19.128733-05",596,800,"quest_guess","art",NULL,"art-quest-K",NULL,"3","correct",NULL,NULL,NULL
36365,"2026-01-18 14:20:24.259919-05",364,0,"quest_guess","art",NULL,"art-quest-E",NULL,"mvp","incorrect",NULL,NULL,NULL
36366,"2026-01-18 14:20:36.342706-05",14,-100,"clue_pulled","charts","graphs",NULL,72,NULL,NULL,NULL,"{""clue_id"": ""charts-12""}",NULL
36367,"2026-01-18 14:20:36.342706-05",14,-100,"clue_pulled","charts","graphs",NULL,73,NULL,NULL,NULL,"{""clue_id"": ""charts-16""}",NULL
36368,"2026-01-18 14:20:36.342706-05",14,-100,"clue_pulled","charts","graphs",NULL,74,NULL,NULL,NULL,"{""clue_id"": ""charts-1""}",NULL
36369,"2026-01-18 14:20:36.342706-05",14,-100,"clue_pulled","charts","graphs",NULL,75,NULL,NULL,NULL,"{""clue_id"": ""charts-11""}",NULL
36370,"2026-01-18 14:20:36.342706-05",14,-100,"clue_pulled","charts","plots",NULL,76,NULL,NULL,NULL,"{""clue_id"": ""charts-62""}",NULL
36371,"2026-01-18 14:20:36.342706-05",14,-100,"clue_pulled","charts","graphs",NULL,77,NULL,NULL,NULL,"{""clue_id"": ""charts-11""}",NULL
